GPSTIMESTAMP,BUSID,LINE,LATITUDE,LONGITUDE,VELOCITY,ID,SWVERSION_x,ELEVATION,NEIGHBORHOOD,ADMINISTRATIVEREGION,PARKING,TERMINAL,CORRIDOR,SWVERSION_y
2023-02-21 00:44:56,B71078,455,-22.88939,-43.29205,0.0,154512,2.0.14,21,066,13.0,16.0,,,2.0.14
2023-02-21 00:45:00,A72118,455,-22.88905,-43.29247,0.0,154768,2.0.14,23,066,13.0,16.0,,,2.0.14
2023-02-21 00:45:35,B71078,455,-22.88939,-43.29205,0.0,156682,2.0.14,21,066,13.0,16.0,,,2.0.14
2023-02-21 00:45:49,B71069,455,-22.88939,-43.29168,0.0,157483,2.0.14,20,066,13.0,16.0,,,2.0.14
2023-02-21 00:45:50,B71069,455,-22.88939,-43.29168,0.0,157561,2.0.14,20,066,13.0,16.0,,,2.0.14
2023-02-21 00:46:00,A72118,455,-22.88905,-43.29247,0.0,158111,2.0.14,23,066,13.0,16.0,,,2.0.14
2023-02-21 00:46:05,B71078,455,-22.88939,-43.29205,0.0,158367,2.0.14,21,066,13.0,16.0,,,2.0.14
2023-02-21 00:46:35,B71078,455,-22.88939,-43.29205,0.0,160076,2.0.14,21,066,13.0,16.0,,,2.0.14
2023-02-21 00:47:01,A72118,455,-22.88905,-43.29247,0.0,161490,2.0.14,23,066,13.0,16.0,,,2.0.14
2023-02-21 00:47:05,B71146,455,-22.88918,-43.29291,0.0,161731,2.0.14,25,066,13.0,16.0,,,2.0.14
2023-02-21 00:47:05,B71078,455,-22.88939,-43.29205,0.0,161762,2.0.14,21,066,13.0,16.0,,,2.0.14
2023-02-21 00:47:35,B71078,455,-22.88939,-43.29205,0.0,163432,2.0.14,21,066,13.0,16.0,,,2.0.14
2023-02-21 00:48:01,A72118,455,-22.88905,-43.29247,0.0,164873,2.0.14,23,066,13.0,16.0,,,2.0.14
2023-02-21 00:48:05,B71078,455,-22.88939,-43.29205,0.0,165073,2.0.14,21,066,13.0,16.0,,,2.0.14
2023-02-21 00:48:35,B71078,455,-22.88939,-43.29205,0.0,166796,2.0.14,21,066,13.0,16.0,,,2.0.14
2023-02-21 00:48:46,B71003,455,-22.89001,-43.29283,0.0,167395,2.0.14,28,066,13.0,16.0,,,2.0.14
2023-02-21 00:48:49,B71005,455,-22.88919,-43.29212,0.0,167548,2.0.14,21,066,13.0,16.0,,,2.0.14
2023-02-21 00:49:02,A72118,455,-22.88905,-43.29247,0.0,168264,2.0.14,23,066,13.0,16.0,,,2.0.14
2023-02-21 00:49:05,B71078,455,-22.88939,-43.29205,0.0,168442,2.0.14,21,066,13.0,16.0,,,2.0.14
2023-02-21 00:49:35,B71078,455,-22.88939,-43.29205,0.0,170105,2.0.14,21,066,13.0,16.0,,,2.0.14
2023-02-21 00:50:02,A72118,455,-22.88905,-43.29247,0.0,171601,2.0.14,23,066,13.0,16.0,,,2.0.14
2023-02-21 00:50:14,B71078,455,-22.88939,-43.29205,0.0,172259,2.0.14,21,066,13.0,16.0,,,2.0.14
2023-02-21 00:50:44,B71078,455,-22.88939,-43.29205,0.0,173942,2.0.14,21,066,13.0,16.0,,,2.0.14
2023-02-21 00:51:02,A72118,455,-22.88905,-43.29247,0.0,174915,2.0.14,23,066,13.0,16.0,,,2.0.14
2023-02-21 00:51:14,B71078,455,-22.88939,-43.29205,0.0,175580,2.0.14,21,066,13.0,16.0,,,2.0.14
